,Suburb,Type,Landsize,BuildingArea,Rooms,Bathroom,Bedroom2,YearBuilt,Price,Postcode,zipcode,price,weekly_price,monthly_price
4285,Niddrie,t,303.0,236.0,3,3.0,3.0,2013.0,830000.0,3042.0,,,,
4286,Niddrie,h,274.0,,3,2.0,3.0,,780000.0,3042.0,,,,
4287,Niddrie,h,650.0,,3,1.0,3.0,,1020000.0,3042.0,,,,
4288,Niddrie,h,846.0,,1,1.0,1.0,,1330000.0,3042.0,,,,
4289,Niddrie,h,650.0,150.0,4,2.0,4.0,1960.0,1126000.0,3042.0,,,,
4290,Niddrie,h,0.0,204.0,3,2.0,3.0,2009.0,1235000.0,3042.0,,,,
4291,Niddrie,u,0.0,89.0,2,1.0,2.0,1975.0,457000.0,3042.0,,,,
4292,Niddrie,u,217.0,113.0,2,2.0,2.0,2006.0,660000.0,3042.0,,,,
4293,Niddrie,t,313.0,145.0,3,2.0,3.0,2011.0,770000.0,3042.0,,,,
4294,Niddrie,h,347.0,,3,2.0,3.0,,895500.0,3042.0,,,,
4295,Niddrie,h,747.0,242.0,4,3.0,4.0,1985.0,1350000.0,3042.0,,,,
4296,Niddrie,t,229.0,180.0,3,2.0,3.0,2012.0,820000.0,3042.0,,,,
4297,Niddrie,t,237.0,,2,1.0,2.0,,617500.0,3042.0,,,,
4298,Niddrie,u,142.0,,2,1.0,2.0,,490000.0,3042.0,,,,
4299,Niddrie,u,0.0,,3,2.0,3.0,,800000.0,3042.0,,,,
4300,Niddrie,h,716.0,139.0,3,1.0,3.0,1950.0,991000.0,3042.0,,,,
4301,Niddrie,u,320.0,167.0,3,2.0,3.0,,970000.0,3042.0,,,,
4302,Niddrie,h,268.0,104.0,2,2.0,2.0,1950.0,657000.0,3042.0,,,,
4303,Niddrie,h,317.0,140.0,3,2.0,3.0,1950.0,710000.0,3042.0,,,,
4304,Niddrie,h,603.0,,3,1.0,3.0,,840000.0,3042.0,,,,
4305,Niddrie,h,822.0,,3,1.0,3.0,,975000.0,3042.0,,,,
4306,Niddrie,u,164.0,,3,2.0,3.0,,600000.0,3042.0,,,,
4307,Niddrie,h,321.0,,4,3.0,4.0,,875000.0,3042.0,,,,
4308,Niddrie,h,620.0,,3,1.0,3.0,,785000.0,3042.0,,,,
4309,Niddrie,t,374.0,180.0,3,2.0,3.0,1990.0,840000.0,3042.0,,,,
4310,Niddrie,h,654.0,,3,1.0,3.0,,1076000.0,3042.0,,,,
4311,Niddrie,h,641.0,,4,3.0,4.0,,850000.0,3042.0,,,,
4312,Niddrie,h,650.0,290.0,5,2.0,4.0,2005.0,1400000.0,3042.0,,,,
4313,Niddrie,h,539.0,162.0,4,3.0,3.0,1976.0,1080000.0,3042.0,,,,
4314,Niddrie,h,653.0,,3,1.0,3.0,,1065000.0,3042.0,,,,
4315,Niddrie,h,403.0,,3,2.0,3.0,,773000.0,3042.0,,,,
4316,Niddrie,u,202.0,,3,1.0,3.0,,700000.0,3042.0,,,,
4317,Niddrie,u,198.0,,3,2.0,3.0,2008.0,760000.0,3042.0,,,,
4318,Niddrie,h,650.0,,2,1.0,2.0,,1190000.0,3042.0,,,,
4319,Niddrie,h,643.0,125.0,3,1.0,3.0,1950.0,1015000.0,3042.0,,,,
4320,Niddrie,h,656.0,,3,1.0,3.0,1950.0,875000.0,3042.0,,,,
4321,Niddrie,h,650.0,,3,1.0,3.0,,1020000.0,3042.0,,,,
4322,Niddrie,u,275.0,,3,1.0,3.0,,773000.0,3042.0,,,,
4323,Niddrie,u,167.0,,2,1.0,2.0,,522500.0,3042.0,,,,
4324,Niddrie,h,655.0,,3,1.0,3.0,,1100000.0,3042.0,,,,
4325,Niddrie,h,646.0,,2,1.0,2.0,,1007000.0,3042.0,,,,
4326,Niddrie,h,0.0,225.0,4,3.0,4.0,1950.0,1245000.0,3042.0,,,,
4327,Niddrie,h,653.0,,3,2.0,3.0,,1155000.0,3042.0,,,,
4328,Niddrie,u,256.0,,3,1.0,3.0,,746000.0,3042.0,,,,
4329,Niddrie,h,424.0,,4,3.0,4.0,,1160000.0,3042.0,,,,
4330,Niddrie,h,643.0,119.0,3,1.0,3.0,1950.0,1105000.0,3042.0,,,,
4331,Niddrie,u,269.0,,2,1.0,2.0,,591000.0,3042.0,,,,
4332,Niddrie,h,645.0,,3,1.0,3.0,,960000.0,3042.0,,,,
4333,Niddrie,u,203.0,,3,2.0,3.0,,815000.0,3042.0,,,,
4334,North Melbourne,h,310.0,276.0,4,3.0,4.0,1880.0,2920000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4335,North Melbourne,h,517.0,,3,1.0,2.0,,1635000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4336,North Melbourne,u,0.0,,1,1.0,1.0,,491000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4337,North Melbourne,u,0.0,65.0,2,1.0,2.0,1970.0,540000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4338,North Melbourne,u,0.0,,1,1.0,1.0,,340000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4339,North Melbourne,u,0.0,64.0,2,1.0,2.0,1970.0,726000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4340,North Melbourne,h,83.0,129.0,3,1.0,3.0,1980.0,1340000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4341,North Melbourne,t,88.0,119.0,2,2.0,2.0,2010.0,1105000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4342,North Melbourne,t,215.0,0.0,2,1.0,2.0,2000.0,841000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4343,North Melbourne,u,0.0,74.0,2,1.0,2.0,1960.0,528500.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4344,North Melbourne,u,0.0,,2,1.0,2.0,,585000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4345,North Melbourne,u,0.0,,2,1.0,2.0,,645000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4346,North Melbourne,u,1045.0,55.0,1,1.0,1.0,2011.0,410000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4347,North Melbourne,u,0.0,54.0,2,1.0,2.0,1975.0,550000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4348,North Melbourne,u,0.0,,2,1.0,2.0,,470000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4349,North Melbourne,u,0.0,57.0,2,1.0,2.0,2006.0,470000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4350,North Melbourne,u,0.0,,2,1.0,2.0,,475000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4351,North Melbourne,u,0.0,84.0,2,2.0,2.0,2006.0,640000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4352,North Melbourne,h,246.0,,4,2.0,3.0,,1330000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4353,North Melbourne,u,0.0,98.0,2,2.0,2.0,1998.0,720000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4354,North Melbourne,t,0.0,,2,1.0,2.0,,888000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4355,North Melbourne,h,97.0,139.0,3,2.0,3.0,2011.0,1325000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4356,North Melbourne,u,0.0,52.0,1,1.0,1.0,2003.0,368000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4357,North Melbourne,t,67.0,,3,2.0,3.0,2005.0,1300000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4358,North Melbourne,u,1588.0,71.0,2,1.0,2.0,1970.0,450000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4359,North Melbourne,h,118.0,150.0,3,2.0,3.0,1890.0,1385000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4360,North Melbourne,h,584.0,120.0,2,2.0,2.0,2008.0,990000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4361,North Melbourne,u,0.0,,2,1.0,2.0,1960.0,440000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4362,North Melbourne,u,0.0,84.0,2,1.0,2.0,2000.0,606000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4363,North Melbourne,u,0.0,60.0,1,1.0,1.0,2012.0,450000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4364,North Melbourne,h,232.0,93.0,3,1.0,2.0,1930.0,1470000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4365,North Melbourne,u,0.0,,2,1.0,2.0,,591500.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4366,North Melbourne,t,0.0,,2,2.0,2.0,,1300000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4367,North Melbourne,h,109.0,100.0,2,2.0,2.0,1900.0,1010000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4368,North Melbourne,h,161.0,106.0,2,1.0,2.0,1960.0,1266000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4369,North Melbourne,u,0.0,69.0,2,1.0,2.0,2004.0,620000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4370,North Melbourne,u,0.0,,2,1.0,2.0,1970.0,540000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4371,North Melbourne,h,146.0,,2,2.0,2.0,,1200000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4372,North Melbourne,u,0.0,75.0,2,1.0,2.0,2002.0,630000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4373,North Melbourne,u,2300.0,68.0,2,1.0,2.0,1975.0,560000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4374,North Melbourne,h,55.0,,2,2.0,2.0,2011.0,800000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4375,North Melbourne,u,0.0,96.0,2,2.0,2.0,2012.0,665500.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4376,North Melbourne,u,1004.0,65.0,2,1.0,2.0,1971.0,550055.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4377,North Melbourne,u,649.0,43.0,1,1.0,1.0,1970.0,358000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4378,North Melbourne,u,0.0,45.0,1,1.0,1.0,1975.0,320000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4379,North Melbourne,t,61.0,170.0,3,2.0,3.0,1920.0,1000000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4380,North Melbourne,u,0.0,85.0,2,1.0,2.0,2005.0,598000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4381,North Melbourne,u,0.0,2.0,2,2.0,2.0,,950000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4382,North Melbourne,t,64.0,,3,2.0,3.0,2008.0,1065000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4383,North Melbourne,h,111.0,73.0,2,1.0,2.0,1880.0,885000.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4384,North Melbourne,u,0.0,1.0,2,1.0,2.0,1970.0,587134.0,3051.0,3051.0,112.23372781065089,80.25739644970415,242.47337278106508
4385,Northcote,h,245.0,108.0,2,1.0,2.0,1890.0,1286000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4386,Northcote,h,215.0,125.0,3,1.0,3.0,1920.0,1200000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4387,Northcote,h,286.0,188.0,3,2.0,3.0,2007.0,1382500.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4388,Northcote,u,0.0,,2,2.0,2.0,,630000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4389,Northcote,h,464.0,179.0,4,2.0,4.0,1910.0,1600000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4390,Northcote,h,267.0,,3,2.0,3.0,1920.0,1310000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4391,Northcote,h,140.0,,2,1.0,2.0,,1035000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4392,Northcote,h,613.0,,3,2.0,3.0,,1980000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4393,Northcote,u,0.0,,2,1.0,2.0,,592000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4394,Northcote,h,520.0,,3,1.0,3.0,,1335000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4395,Northcote,h,247.0,160.0,3,1.0,3.0,1890.0,1710000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4396,Northcote,h,484.0,,4,1.0,4.0,1925.0,1590000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4397,Northcote,h,772.0,257.0,6,2.0,6.0,1992.0,2000000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4398,Northcote,u,0.0,69.0,2,2.0,2.0,2011.0,583000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4399,Northcote,u,1882.0,,2,1.0,2.0,,418000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4400,Northcote,h,213.0,,3,1.0,3.0,,860000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4401,Northcote,t,55.0,100.0,2,2.0,2.0,2013.0,650000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4402,Northcote,h,415.0,218.0,4,2.0,4.0,1900.0,1700000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4403,Northcote,h,607.0,126.0,2,1.0,2.0,1945.0,1575000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4404,Northcote,h,191.0,73.0,2,1.0,2.0,1920.0,950000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4405,Northcote,h,472.0,101.0,3,1.0,3.0,1924.0,1655000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4406,Northcote,h,608.0,,4,1.0,4.0,1870.0,1950000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4407,Northcote,h,314.0,,4,1.0,2.0,,905000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4408,Northcote,h,259.0,156.0,3,2.0,3.0,1910.0,1255000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4409,Northcote,u,0.0,,2,1.0,2.0,,601000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4410,Northcote,h,347.0,115.0,2,1.0,2.0,1935.0,1020000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4411,Northcote,u,0.0,55.0,1,1.0,1.0,1970.0,435000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4412,Northcote,h,136.0,78.0,2,1.0,2.0,2000.0,790000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4413,Northcote,h,497.0,,3,1.0,2.0,,990000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4414,Northcote,u,0.0,65.0,2,1.0,2.0,2000.0,605000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4415,Northcote,h,440.0,,4,2.0,4.0,1992.0,2270000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4416,Northcote,u,0.0,41.0,1,1.0,1.0,1970.0,385000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4417,Northcote,h,367.0,,2,1.0,2.0,,900000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4418,Northcote,h,0.0,,4,1.0,4.0,,1340000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4419,Northcote,h,379.0,,3,2.0,3.0,,1300000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4420,Northcote,h,282.0,,4,2.0,4.0,,1310000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4421,Northcote,h,238.0,,2,1.0,4.0,,1112000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4422,Northcote,h,229.0,,2,1.0,2.0,1900.0,910000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4423,Northcote,t,55.0,,3,3.0,3.0,2013.0,830000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4424,Northcote,h,0.0,,4,1.0,4.0,,2100000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4425,Northcote,h,445.0,125.0,3,1.0,3.0,1920.0,1190000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4426,Northcote,t,184.0,108.0,3,1.0,3.0,2006.0,865000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4427,Northcote,h,573.0,186.0,4,2.0,5.0,1890.0,2175000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4428,Northcote,h,610.0,,3,1.0,3.0,,1085000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4429,Northcote,u,0.0,39.0,1,1.0,1.0,1960.0,312000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4430,Northcote,u,0.0,,1,1.0,1.0,,320000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4431,Northcote,h,225.0,92.0,2,1.0,2.0,1910.0,890000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4432,Northcote,h,490.0,331.0,5,3.0,4.0,1920.0,2700000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4433,Northcote,h,229.0,99.0,2,1.0,2.0,1910.0,1101000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4434,Northcote,h,380.0,,3,1.0,3.0,,926000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4435,Northcote,h,158.0,106.0,3,1.0,3.0,1910.0,1050000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4436,Northcote,h,178.0,124.0,3,1.0,3.0,2000.0,1010000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4437,Northcote,h,692.0,,5,2.0,5.0,1920.0,2155000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4438,Northcote,u,0.0,,2,1.0,2.0,1970.0,430000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4439,Northcote,h,522.0,174.0,3,1.0,3.0,1910.0,1900000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4440,Northcote,h,190.0,102.0,2,1.0,2.0,1985.0,888000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4441,Northcote,h,354.0,97.0,2,1.0,2.0,1920.0,1020000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4442,Northcote,h,425.0,,3,3.0,2.0,,1160000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4443,Northcote,h,174.0,106.0,2,1.0,2.0,1995.0,844000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4444,Northcote,h,448.0,,3,3.0,2.0,,1860000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4445,Northcote,h,401.0,,3,1.0,3.0,,1676000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4446,Northcote,t,608.0,138.0,3,2.0,3.0,2012.0,900000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4447,Northcote,h,328.0,135.0,3,1.0,3.0,1920.0,1300000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4448,Northcote,u,150.0,119.0,3,1.0,3.0,2000.0,810000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4449,Northcote,t,0.0,109.0,2,1.0,2.0,2000.0,701000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4450,Northcote,u,0.0,,1,1.0,1.0,,410000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4451,Northcote,h,314.0,120.0,2,1.0,2.0,,1255000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4452,Northcote,u,120.0,76.0,2,1.0,2.0,1975.0,665000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4453,Northcote,h,152.0,120.0,2,2.0,2.0,,1085000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4454,Northcote,h,899.0,143.0,3,1.0,3.0,1960.0,2315000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4455,Northcote,h,453.0,93.0,2,1.0,2.0,1920.0,1170000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4456,Northcote,h,0.0,,2,1.0,2.0,,875000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4457,Northcote,h,407.0,143.0,3,1.0,3.0,1900.0,1715000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4458,Northcote,h,302.0,,3,1.0,3.0,,1396500.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4459,Northcote,u,0.0,40.0,1,1.0,1.0,1970.0,422000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4460,Northcote,h,304.0,131.0,3,1.0,3.0,1910.0,1474000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4461,Northcote,h,165.0,,3,2.0,3.0,1997.0,1340000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4462,Northcote,h,279.0,,3,1.0,3.0,,980000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4463,Northcote,h,243.0,102.0,2,1.0,2.0,1890.0,1035000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4464,Northcote,u,0.0,65.0,2,1.0,2.0,2009.0,460000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4465,Northcote,h,403.0,180.0,3,2.0,2.0,1920.0,1760000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4466,Northcote,h,274.0,,3,1.0,3.0,2006.0,975000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4467,Northcote,h,306.0,86.0,2,1.0,2.0,1910.0,1095000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4468,Northcote,h,0.0,,3,1.0,3.0,,1121000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4469,Northcote,u,0.0,,1,1.0,2.0,,370000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4470,Northcote,h,307.0,135.0,3,1.0,3.0,1910.0,1225000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4471,Northcote,h,569.0,,4,2.0,3.0,,2004000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4472,Northcote,h,178.0,100.0,2,1.0,2.0,1900.0,1211000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4473,Northcote,h,569.0,,5,4.0,4.0,1910.0,4300000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4474,Northcote,h,335.0,,3,1.0,3.0,,1400000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4475,Northcote,u,129.0,115.0,2,1.0,2.0,1975.0,770000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4476,Northcote,h,318.0,,3,1.0,3.0,,1090000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4477,Northcote,h,654.0,,4,1.0,3.0,,1830000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4478,Northcote,h,440.0,131.0,3,1.0,3.0,1930.0,1000000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4479,Northcote,u,671.0,,2,1.0,2.0,,600000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4480,Northcote,u,0.0,,2,1.0,2.0,2012.0,692000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4481,Northcote,t,195.0,,3,2.0,3.0,,980000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4482,Northcote,h,355.0,,4,2.0,4.0,,1310000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4483,Northcote,h,301.0,100.0,2,1.0,2.0,1925.0,1050000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4484,Northcote,h,450.0,265.0,5,3.0,5.0,1930.0,1700000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4485,Northcote,h,338.0,90.0,3,2.0,3.0,1920.0,2160000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4486,Northcote,h,501.0,,3,1.0,3.0,,1610000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4487,Northcote,u,0.0,43.0,1,1.0,1.0,2014.0,400000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4488,Northcote,h,465.0,137.0,4,1.0,3.0,1890.0,1420000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4489,Northcote,h,489.0,140.0,4,2.0,4.0,1910.0,1950000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4490,Northcote,h,344.0,230.0,5,3.0,5.0,1939.0,1820000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4491,Northcote,h,537.0,,4,2.0,3.0,,1900000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4492,Northcote,h,348.0,130.0,3,1.0,2.0,1910.0,1080000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4493,Northcote,u,0.0,10.0,2,1.0,2.0,1970.0,570000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4494,Northcote,h,489.0,,3,1.0,3.0,1900.0,1450000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4495,Northcote,h,582.0,,3,1.0,3.0,1932.0,1400000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4496,Northcote,h,297.0,108.0,2,1.0,2.0,1910.0,1340000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4497,Northcote,u,0.0,,1,1.0,1.0,,340000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4498,Northcote,h,187.0,,4,3.0,4.0,1970.0,1300000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
4499,Northcote,h,824.0,231.0,4,2.0,4.0,1920.0,2340000.0,3070.0,3070.0,113.28169014084507,101.06338028169014,248.06690140845072
